,FECHA_ACCIDENTE,AÑO_ACCIDENTE,MES_ACCIDENTE,DIA_ACCIDENTE,HORA_ACCIDENTE,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SITIO_EXACTO_ACCIDENTE,CANT_HERIDOS_EN_SITIO_ACCIDENTE,CANT_MUERTOS_EN _SITIO_ACCIDENTE,CANTIDAD_ACCIDENTES
9584,07/12/2016 12:00:00 AM,2016,7,Mar,12:30:00:PM,Solo daños,Choque,CR_26B_CALLE_74C,,,1
9585,07/13/2016 12:00:00 AM,2016,7,Mié,01:30:00:PM,Solo daños,Choque,CR_31_CALLE_42,,,1
9586,07/13/2016 12:00:00 AM,2016,7,Mié,02:50:00:PM,Solo daños,Choque,CALLE_81_CR_64,,,1
9587,07/13/2016 12:00:00 AM,2016,7,Mié,03:00:00:PM,Solo daños,Choque,CR_42B1_CALLE_84,,,1
9588,07/13/2016 12:00:00 AM,2016,7,Mié,03:20:00:PM,Solo daños,Choque,CALLE_75B_CR_44,,,1
9589,07/13/2016 12:00:00 AM,2016,7,Mié,03:30:00:PM,Solo daños,Choque,CALLE_48_43_67,,,1
9590,07/13/2016 12:00:00 AM,2016,7,Mié,05:00:00:PM,Solo daños,Choque,CALLE_45_CR_7C,,,1
9591,07/13/2016 12:00:00 AM,2016,7,Mié,05:15:00:PM,Solo daños,Choque,CALLE_50_CR_26,,,1
9592,07/13/2016 12:00:00 AM,2016,7,Mié,05:20:00:PM,Solo daños,Choque,VIA_40_CR_67,,,1
9593,07/13/2016 12:00:00 AM,2016,7,Mié,05:30:00:PM,Solo daños,Choque,CALLE_6_CR_43,,,1
9594,07/13/2016 12:00:00 AM,2016,7,Mié,05:40:00:AM,Solo daños,Choque,CALLE_30_CR_23,,,1
9595,07/13/2016 12:00:00 AM,2016,7,Mié,06:15:00:AM,Con heridos,Choque,CALLE_45_9_SUR_41,1.0,,1
9596,07/13/2016 12:00:00 AM,2016,7,Mié,06:30:00:PM,Solo daños,Choque,CALLE_45_CR_30,,,1
9597,07/13/2016 12:00:00 AM,2016,7,Mié,06:40:00:PM,Solo daños,Choque,CALLE_30_CR_8,,,1
9598,07/13/2016 12:00:00 AM,2016,7,Mié,07:20:00:AM,Solo daños,Choque,CALLE_84_CR_64B,,,1
9599,07/13/2016 12:00:00 AM,2016,7,Mié,07:30:00:PM,Solo daños,Choque,CR_43_CALLE_72,,,1
9600,07/13/2016 12:00:00 AM,2016,7,Mié,07:45:00:AM,Con heridos,Atropello,CALLE_30_CR_44,1.0,,1
9601,07/13/2016 12:00:00 AM,2016,7,Mié,08:00:00:AM,Con heridos,Choque,CR_38_CALLE_8,1.0,,1
9602,07/13/2016 12:00:00 AM,2016,7,Mié,08:00:00:AM,Solo daños,Choque,CALLE_110_CR_51B_Y_CR_46,,,1
9603,07/13/2016 12:00:00 AM,2016,7,Mié,10:30:00:AM,Solo daños,Choque,CALLE_75B_CR_41D,,,1
9604,07/13/2016 12:00:00 AM,2016,7,Mié,11:20:00:AM,Solo daños,Choque,CALLE_64_CR_67,,,1
9605,07/13/2016 12:00:00 AM,2016,7,Mié,12:50:00:PM,Solo daños,Choque,CR_9_CALLE_50A_Y_51,,,1
9606,07/14/2016 12:00:00 AM,2016,7,Jue,01:10:00:PM,Solo daños,Choque,CALLE_110_CR_9G,,,1
9607,07/14/2016 12:00:00 AM,2016,7,Jue,02:30:00:PM,Solo daños,Choque,CALLE_87_CR_50,,,1
9608,07/14/2016 12:00:00 AM,2016,7,Jue,03:30:00:PM,Solo daños,Choque,CR_52_CALLE_80,,,1
9609,07/14/2016 12:00:00 AM,2016,7,Jue,03:50:00:PM,Solo daños,Choque,CALLE_110_CR_55,,,1
9610,07/14/2016 12:00:00 AM,2016,7,Jue,05:25:00:PM,Solo daños,Choque,CALLE_35_CR_14,,,1
9611,07/14/2016 12:00:00 AM,2016,7,Jue,05:30:00:PM,Solo daños,Choque,CR_41_CALLE_38,,,1
9612,07/14/2016 12:00:00 AM,2016,7,Jue,06:10:00:PM,Solo daños,Choque,CALLE_76_CR_55,,,1
9613,07/14/2016 12:00:00 AM,2016,7,Jue,06:50:00:AM,Solo daños,Choque,CR_42_CALLE_78B,,,1
9614,07/14/2016 12:00:00 AM,2016,7,Jue,07:00:00:AM,Solo daños,Choque,DIAG_64B_CR_9J,,,1
9615,07/14/2016 12:00:00 AM,2016,7,Jue,07:00:00:PM,Solo daños,Choque,CALLE_84B_CR_42D,,,1
9616,07/14/2016 12:00:00 AM,2016,7,Jue,08:00:00:PM,Solo daños,Choque,CR_54_CALLE_52,,,1
9617,07/14/2016 12:00:00 AM,2016,7,Jue,08:10:00:AM,Solo daños,Choque,EXTENCION_VIA_40_KM_0_+_50,,,1
9618,07/14/2016 12:00:00 AM,2016,7,Jue,08:10:00:PM,Solo daños,Choque,CALLE_84_CR_41B,,,1
9619,07/14/2016 12:00:00 AM,2016,7,Jue,09:00:00:AM,Solo daños,Choque,CALLE_55_CR_29,,,1
9620,07/14/2016 12:00:00 AM,2016,7,Jue,09:10:00:AM,Solo daños,Choque,VIA_40_CALLE_79,,,1
9621,07/14/2016 12:00:00 AM,2016,7,Jue,11:15:00:AM,Solo daños,Choque,CR_39_CALLE_47,,,1
9622,07/14/2016 12:00:00 AM,2016,7,Jue,11:40:00:PM,Solo daños,Choque,CALLE_53_CR_50,,,1
9623,07/15/2016 12:00:00 AM,2016,7,Vie,01:50:00:PM,Solo daños,Choque,CALLE_78_CR_59B,,,1
9624,07/15/2016 12:00:00 AM,2016,7,Vie,02:00:00:PM,Solo daños,Choque,CR_45_69_169,,,1
9625,07/15/2016 12:00:00 AM,2016,7,Vie,02:30:00:PM,Solo daños,Choque,CR_62_CALLE_76,,,1
9626,07/15/2016 12:00:00 AM,2016,7,Vie,03:14:00:PM,Solo daños,Choque,VIA_40_CALLE_79B,,,1
9627,07/15/2016 12:00:00 AM,2016,7,Vie,03:40:00:PM,Solo daños,Choque,VIA_40_CALLE_80,,,1
9628,07/15/2016 12:00:00 AM,2016,7,Vie,03:55:00:PM,Solo daños,Choque,CALLE_59_CR_43,,,1
9629,07/15/2016 12:00:00 AM,2016,7,Vie,04:10:00:PM,Solo daños,Choque,AV_CIRCUNVALAR_CR_70,,,1
9630,07/15/2016 12:00:00 AM,2016,7,Vie,04:10:00:PM,Solo daños,Choque,CALLE_74_52_16,,,1
9631,07/15/2016 12:00:00 AM,2016,7,Vie,04:45:00:PM,Solo daños,Choque,CALLE_70_CR_44,,,1
9632,07/15/2016 12:00:00 AM,2016,7,Vie,04:50:00:PM,Solo daños,Choque,CALLE_6_CR_42,,,1
9633,07/15/2016 12:00:00 AM,2016,7,Vie,05:10:00:PM,Solo daños,Choque,CR_47_CALLE_82,,,1
9634,07/15/2016 12:00:00 AM,2016,7,Vie,06:00:00:PM,Solo daños,Choque,VIA_40_CALLE_52,,,1
9635,07/15/2016 12:00:00 AM,2016,7,Vie,06:10:00:PM,Solo daños,Choque,VIA_40_36_135,,,1
9636,07/15/2016 12:00:00 AM,2016,7,Vie,07:00:00:AM,Solo daños,Choque,CALLE_93_CR_42H,,,1
9637,07/15/2016 12:00:00 AM,2016,7,Vie,07:20:00:PM,Solo daños,Choque,CRA_21_CALLE_84,,,1
9638,07/15/2016 12:00:00 AM,2016,7,Vie,07:40:00:AM,Solo daños,Choque,CALLE_100_CR_42F,,,1
9639,07/15/2016 12:00:00 AM,2016,7,Vie,08:00:00:AM,Solo daños,Choque,CR_32_CALLE_70B,,,1
9640,07/15/2016 12:00:00 AM,2016,7,Vie,08:00:00:AM,Solo daños,Choque,CR_38_CALLE_63,,,1
9641,07/15/2016 12:00:00 AM,2016,7,Vie,09:00:00:AM,Solo daños,Choque,CALLE_17_CR_14,,,1
9642,07/15/2016 12:00:00 AM,2016,7,Vie,10:10:00:PM,Solo daños,Choque,CALLE_45_CR_4,,,1
9643,07/15/2016 12:00:00 AM,2016,7,Vie,11:00:00:AM,Solo daños,Choque,CALLE_72_CR_48,,,1
9644,07/15/2016 12:00:00 AM,2016,7,Vie,11:00:00:PM,Solo daños,Choque,CALLE_68_CR_22C,,,1
9645,07/15/2016 12:00:00 AM,2016,7,Vie,12:15:00:PM,Solo daños,Choque,CALLE_67_CR_42,,,1
9646,07/15/2016 12:00:00 AM,2016,7,Vie,12:30:00:AM,Solo daños,Choque,CALLE_93_CR_49C,,,1
9647,07/15/2016 12:00:00 AM,2016,7,Vie,12:30:00:PM,Solo daños,Choque,CR_42_CALLE_78,,,1
9648,07/16/2016 12:00:00 AM,2016,7,Sáb,01:00:00:PM,Solo daños,Choque,CALLE_68_CR_49,,,1
9649,07/16/2016 12:00:00 AM,2016,7,Sáb,02:00:00:AM,Con heridos,Choque,CALLE_45_CR_20,2.0,,1
9650,07/16/2016 12:00:00 AM,2016,7,Sáb,02:00:00:PM,Solo daños,Choque,CR_6_CALLE_94,,,1
9651,07/16/2016 12:00:00 AM,2016,7,Sáb,02:05:00:PM,Solo daños,Choque,CR_43B_CALLE_66,,,1
9652,07/16/2016 12:00:00 AM,2016,7,Sáb,03:10:00:PM,Solo daños,Choque,CR_51B_CALLE_87,,,1
9653,07/16/2016 12:00:00 AM,2016,7,Sáb,03:30:00:PM,Solo daños,Choque,CALLE_56_CR_37,,,1
9654,07/16/2016 12:00:00 AM,2016,7,Sáb,03:30:00:PM,Solo daños,Choque,CALLE_98_CR_52,,,1
9655,07/16/2016 12:00:00 AM,2016,7,Sáb,04:00:00:PM,Solo daños,Choque,CR_10_CALLE_52C,,,1
9656,07/16/2016 12:00:00 AM,2016,7,Sáb,04:15:00:PM,Con heridos,Choque,CR_38_123_344,2.0,,1
9657,07/16/2016 12:00:00 AM,2016,7,Sáb,05:20:00:PM,Solo daños,Choque,CALLE_35_CR_38,,,1
9658,07/16/2016 12:00:00 AM,2016,7,Sáb,05:20:00:PM,Solo daños,Choque,CR_60_CALLE_77,,,1
9659,07/16/2016 12:00:00 AM,2016,7,Sáb,05:30:00:PM,Solo daños,Choque,CALLE_82_CR_45,,,1
9660,07/16/2016 12:00:00 AM,2016,7,Sáb,07:00:00:AM,Solo daños,Choque,CR_21_CALLE_31,,,1
9661,07/16/2016 12:00:00 AM,2016,7,Sáb,07:00:00:PM,Solo daños,Choque,CRA_41D_CALLE_74,,,1
9662,07/16/2016 12:00:00 AM,2016,7,Sáb,08:45:00:PM,Solo daños,Choque,CALLE_68_CR_39B,,,1
9663,07/16/2016 12:00:00 AM,2016,7,Sáb,09:30:00:PM,Solo daños,Choque,CR_26D_CALLE_68B,,,1
9664,07/16/2016 12:00:00 AM,2016,7,Sáb,10:30:00:AM,Solo daños,Choque,CALLE_84_CR_53_Y_CR_52,,,1
9665,07/16/2016 12:00:00 AM,2016,7,Sáb,11:00:00:AM,Solo daños,Choque,CALLE_84_ENTRE_46_Y_47,,,1
9666,07/16/2016 12:00:00 AM,2016,7,Sáb,11:20:00:AM,Solo daños,Choque,CALLE_63B_CR_29,,,1
9667,07/16/2016 12:00:00 AM,2016,7,Sáb,11:30:00:AM,Solo daños,Choque,CR_45_CALLE_43,,,1
9668,07/16/2016 12:00:00 AM,2016,7,Sáb,12:00:00:PM,Solo daños,Choque,CR_45_CALLE_62,,,1
9669,07/17/2016 12:00:00 AM,2016,7,Dom,03:10:00:AM,Solo daños,Choque,CR_21_CALLE_45B,,,1
9670,07/17/2016 12:00:00 AM,2016,7,Dom,03:30:00:AM,Con heridos,Atropello,AVENIDA_110_CRA_31,2.0,,1
9671,07/17/2016 12:00:00 AM,2016,7,Dom,04:40:00:PM,Solo daños,Choque,CRA_51B_CALLE_85,,,1
9672,07/17/2016 12:00:00 AM,2016,7,Dom,05:00:00:PM,Con heridos,Choque,CALLE_45A_CRA_4,2.0,,1
9673,07/17/2016 12:00:00 AM,2016,7,Dom,05:05:00:PM,Con heridos,Choque,VIA_40_CRA_51,2.0,,1
9674,07/17/2016 12:00:00 AM,2016,7,Dom,05:10:00:PM,Con heridos,Choque,CALLE_38_CRA_35,2.0,,1
9675,07/17/2016 12:00:00 AM,2016,7,Dom,05:20:00:PM,Solo daños,Choque,CALLE_75B_CR_41,,,1
9676,07/17/2016 12:00:00 AM,2016,7,Dom,05:20:00:PM,Solo daños,Choque,CALLE_88_CR_71,,,1
9677,07/17/2016 12:00:00 AM,2016,7,Dom,05:30:00:PM,Solo daños,Choque,CALLE_56_CR_21B,,,1
9678,07/17/2016 12:00:00 AM,2016,7,Dom,06:10:00:AM,Con heridos,Choque,AV_CIRCUNVALAR_CON_46,2.0,,1
9679,07/17/2016 12:00:00 AM,2016,7,Dom,06:40:00:AM,Solo daños,Otro,CALLE_45_CR_46,,,1
9680,07/17/2016 12:00:00 AM,2016,7,Dom,09:30:00:AM,Solo daños,Choque,CALLE_96_42C_29,,,1
9681,07/17/2016 12:00:00 AM,2016,7,Dom,09:30:00:PM,Solo daños,Choque,CALLE_76_CR_38,,,1
9682,07/18/2016 12:00:00 AM,2016,7,Lun,01:30:00:PM,Solo daños,Choque,CALLE_106_CR_53,,,1
9683,07/18/2016 12:00:00 AM,2016,7,Lun,01:30:00:PM,Solo daños,Choque,CRA_41_CALLE_48,,,1
9684,07/18/2016 12:00:00 AM,2016,7,Lun,03:00:00:AM,Con heridos,Choque,CALLE_45_CRA_8,2.0,,1
9685,07/18/2016 12:00:00 AM,2016,7,Lun,03:45:00:PM,Con heridos,Choque,CR_16_CALLE_23,1.0,,1
9686,07/18/2016 12:00:00 AM,2016,7,Lun,04:00:00:PM,Solo daños,Choque,CR_50_CALLE_59,,,1
9687,07/18/2016 12:00:00 AM,2016,7,Lun,04:30:00:PM,Solo daños,Choque,CALLE_69_CR_15_SUR,,,1
9688,07/18/2016 12:00:00 AM,2016,7,Lun,04:50:00:PM,Solo daños,Choque,AV_CIRCUNVALAR_CR_9D,,,1
9689,07/18/2016 12:00:00 AM,2016,7,Lun,05:30:00:AM,Solo daños,Choque,AV_CIRCUNVALAR_ENTRE_55_Y_VIA_40,,,1
9690,07/18/2016 12:00:00 AM,2016,7,Lun,06:45:00:AM,Con heridos,Choque,VIA_40_85_410,3.0,,1
9691,07/18/2016 12:00:00 AM,2016,7,Lun,07:30:00:AM,Solo daños,Choque,CALLE_72_CR_44,,,1
9692,07/18/2016 12:00:00 AM,2016,7,Lun,07:30:00:AM,Solo daños,Choque,CALLE_74_CR_38B,,,1
9693,07/18/2016 12:00:00 AM,2016,7,Lun,07:40:00:PM,Solo daños,Choque,CALLE_30_CR_8,,,1
9694,07/18/2016 12:00:00 AM,2016,7,Lun,07:50:00:AM,Solo daños,Choque,CALLE_30_CR_14,,,1
9695,07/18/2016 12:00:00 AM,2016,7,Lun,08:40:00:AM,Con heridos,Choque,CRA_56_CALLE_74,1.0,,1
9696,07/18/2016 12:00:00 AM,2016,7,Lun,10:30:00:AM,Solo daños,Choque,CR_53_99_366,,,1
9697,07/18/2016 12:00:00 AM,2016,7,Lun,11:20:00:AM,Solo daños,Choque,CALLE_58_CR_20B,,,1
9698,07/18/2016 12:00:00 AM,2016,7,Lun,12:10:00:AM,Solo daños,Choque,CALLE_45_CR_50,,,1
9699,07/19/2016 12:00:00 AM,2016,7,Mar,02:00:00:PM,Solo daños,Choque,VIA_40_CALLE_73,,,1
9700,07/19/2016 12:00:00 AM,2016,7,Mar,02:10:00:PM,Solo daños,Choque,CALLE_72_CR_65,,,1
9701,07/19/2016 12:00:00 AM,2016,7,Mar,05:40:00:PM,Solo daños,Choque,CR_23_CALLE_57,,,1
9702,07/19/2016 12:00:00 AM,2016,7,Mar,06:00:00:PM,Solo daños,Choque,CALLE_87_CRA_45,,,1
9703,07/19/2016 12:00:00 AM,2016,7,Mar,06:30:00:PM,Solo daños,Choque,VIA_40_CALLE_80,,,1
9704,07/19/2016 12:00:00 AM,2016,7,Mar,06:50:00:AM,Solo daños,Choque,CALLE_110_CR_6G,,,1
9705,07/19/2016 12:00:00 AM,2016,7,Mar,07:00:00:AM,Con heridos,Choque,CALLE_60_CR_15,1.0,,1
9706,07/19/2016 12:00:00 AM,2016,7,Mar,08:10:00:AM,Solo daños,Choque,CR_53_CALLE_55,,,1
9707,07/19/2016 12:00:00 AM,2016,7,Mar,08:30:00:AM,Solo daños,Choque,CALLE_110_CRA_6,,,1
9708,07/19/2016 12:00:00 AM,2016,7,Mar,08:30:00:PM,Solo daños,Choque,CR_65_CALLE_58,,,1
9709,07/19/2016 12:00:00 AM,2016,7,Mar,08:45:00:PM,Solo daños,Choque,CALLE_51_CR_51B,,,1
9710,07/19/2016 12:00:00 AM,2016,7,Mar,09:00:00:AM,Solo daños,Choque,CALLE_72_CR_58,,,1
9711,07/19/2016 12:00:00 AM,2016,7,Mar,09:20:00:AM,Solo daños,Choque,CALLE_45_CR_1,,,1
9712,07/19/2016 12:00:00 AM,2016,7,Mar,10:50:00:AM,Solo daños,Choque,CALLE_30_CR_21B,,,1
9713,07/19/2016 12:00:00 AM,2016,7,Mar,11:05:00:AM,Solo daños,Choque,cr_2_cl_39,,,1
9714,07/19/2016 12:00:00 AM,2016,7,Mar,11:20:00:AM,Solo daños,Choque,CALLE_72_CRA_59,,,1
9715,07/19/2016 12:00:00 AM,2016,7,Mar,11:30:00:AM,Solo daños,Choque,CR_38_CALLE_48,,,1
9716,07/20/2016 12:00:00 AM,2016,7,Mié,02:20:00:PM,Solo daños,Choque,CRA_38_CALLE_54,,,1
9717,07/20/2016 12:00:00 AM,2016,7,Mié,02:40:00:PM,Solo daños,Choque,CALLE_50_R_32,,,1
9718,07/20/2016 12:00:00 AM,2016,7,Mié,02:45:00:PM,Solo daños,Choque,CRA_43_CALLE_82,,,1
9719,07/20/2016 12:00:00 AM,2016,7,Mié,04:15:00:PM,Solo daños,Choque,CALLE_96_CR_46,,,1
9720,07/20/2016 12:00:00 AM,2016,7,Mié,05:40:00:PM,Con heridos,Choque,av_circunvalar_cl_46,3.0,,1
9721,07/20/2016 12:00:00 AM,2016,7,Mié,06:10:00:PM,Solo daños,Choque,CR_65_85_171,,,1
9722,07/20/2016 12:00:00 AM,2016,7,Mié,10:30:00:AM,Solo daños,Choque,CALLE_40B_CR_19,,,1
9723,07/20/2016 12:00:00 AM,2016,7,Mié,10:30:00:PM,Solo daños,Choque,CALLE_64C_CR_21B,,,1
9724,07/20/2016 12:00:00 AM,2016,7,Mié,11:00:00:AM,Solo daños,Choque,cl_70c_diag_34,,,1
9725,07/21/2016 12:00:00 AM,2016,7,Jue,01:26:00:PM,Solo daños,Choque,CR_35_CALLE_48,,,1
9726,07/21/2016 12:00:00 AM,2016,7,Jue,01:30:00:PM,Solo daños,Choque,CALLE_70_C_CR_27,,,1
9727,07/21/2016 12:00:00 AM,2016,7,Jue,01:30:00:PM,Solo daños,Choque,CALLE_72_CR_60,,,1
9728,07/21/2016 12:00:00 AM,2016,7,Jue,02:15:00:PM,Solo daños,Choque,CALLE_76_CRA_58,,,1
9729,07/21/2016 12:00:00 AM,2016,7,Jue,03:10:00:PM,Solo daños,Choque,CALLE_99_CR_55,,,1
9730,07/21/2016 12:00:00 AM,2016,7,Jue,03:25:00:PM,Solo daños,Choque,CR_42G_CALLE_80B,,,1
9731,07/21/2016 12:00:00 AM,2016,7,Jue,03:50:00:PM,Solo daños,Choque,CALLE_45_CR_8,,,1
9732,07/21/2016 12:00:00 AM,2016,7,Jue,03:50:00:PM,Solo daños,Choque,CALLE_74_CR_41C,,,1
9733,07/21/2016 12:00:00 AM,2016,7,Jue,04:30:00:PM,Solo daños,Choque,CALLE_76_CR_48,,,1
9734,07/21/2016 12:00:00 AM,2016,7,Jue,05:10:00:PM,Solo daños,Choque,CALLE_79_CR_44,,,1
9735,07/21/2016 12:00:00 AM,2016,7,Jue,07:00:00:PM,Solo daños,Choque,CALLE_30_CR_42C,,,1
9736,07/21/2016 12:00:00 AM,2016,7,Jue,07:20:00:AM,Solo daños,Choque,CR_46_CALLE_70,,,1
9737,07/21/2016 12:00:00 AM,2016,7,Jue,07:40:00:AM,Solo daños,Choque,CALLE_110_CRA_9,,,1
9738,07/21/2016 12:00:00 AM,2016,7,Jue,07:45:00:AM,Solo daños,Choque,CR_2_CALLE_37C,,,1
9739,07/21/2016 12:00:00 AM,2016,7,Jue,08:50:00:AM,Solo daños,Choque,CR_27_CALLE_108,,,1
9740,07/21/2016 12:00:00 AM,2016,7,Jue,10:20:00:AM,Solo daños,Choque,CR_21B_CALLE_65C,,,1
9741,07/21/2016 12:00:00 AM,2016,7,Jue,10:50:00:AM,Solo daños,Choque,CALLE_75_CR_58,,,1
9742,07/21/2016 12:00:00 AM,2016,7,Jue,12:45:00:PM,Solo daños,Choque,CR_26D_CALLE_68B_Y_70,,,1
9743,07/22/2016 12:00:00 AM,2016,7,Vie,01:00:00:PM,Solo daños,Choque,CALLE_30_CR_46,,,1
9744,07/22/2016 12:00:00 AM,2016,7,Vie,04:00:00:PM,Solo daños,Choque,CALLE_110_CR_9G,,,1
9745,07/22/2016 12:00:00 AM,2016,7,Vie,05:30:00:PM,Solo daños,Choque,CALLE_52_CR_41,,,1
9746,07/22/2016 12:00:00 AM,2016,7,Vie,06:20:00:PM,Solo daños,Choque,CALLE_30_CR_24,,,1
9747,07/22/2016 12:00:00 AM,2016,7,Vie,06:30:00:AM,Solo daños,Choque,CALLE30_CR_32,,,1
9748,07/22/2016 12:00:00 AM,2016,7,Vie,06:30:00:PM,Solo daños,Choque,CRA_32_CALLE_34,,,1
9749,07/22/2016 12:00:00 AM,2016,7,Vie,07:00:00:PM,Solo daños,Choque,CR_42C_83_130,,,1
9750,07/22/2016 12:00:00 AM,2016,7,Vie,07:40:00:AM,Solo daños,Choque,CR_51B_94_110,,,1
9751,07/22/2016 12:00:00 AM,2016,7,Vie,08:20:00:PM,Solo daños,Choque,CR_52C_94_70,,,1
9752,07/22/2016 12:00:00 AM,2016,7,Vie,09:10:00:AM,Solo daños,Choque,CALLE_110_CR_9G,,,1
9753,07/22/2016 12:00:00 AM,2016,7,Vie,09:30:00:PM,Solo daños,Choque,CALLE_45_3_SUR_71,,,1
9754,07/22/2016 12:00:00 AM,2016,7,Vie,09:40:00:AM,Solo daños,Choque,CR_45_CALLE_85,,,1
9755,07/22/2016 12:00:00 AM,2016,7,Vie,10:10:00:AM,Solo daños,Choque,CRA_44_CALLE_72,,,1
9756,07/22/2016 12:00:00 AM,2016,7,Vie,11:40:00:AM,Solo daños,Choque,CR_45_CALLE_43C,,,1
9757,07/23/2016 12:00:00 AM,2016,7,Sáb,01:00:00:PM,Solo daños,Choque,CALLE_83_CR_42A,,,1
9758,07/23/2016 12:00:00 AM,2016,7,Sáb,02:55:00:PM,Solo daños,Choque,CR_43_CALLE_75,,,1
9759,07/23/2016 12:00:00 AM,2016,7,Sáb,03:05:00:PM,Solo daños,Choque,CALLE_72_CRA_44,,,1
9760,07/23/2016 12:00:00 AM,2016,7,Sáb,03:10:00:PM,Solo daños,Choque,CALLE_84_CR_57,,,1
9761,07/23/2016 12:00:00 AM,2016,7,Sáb,05:00:00:PM,Solo daños,Choque,CR_40A_CALLE_90,,,1
9762,07/23/2016 12:00:00 AM,2016,7,Sáb,05:30:00:PM,Solo daños,Choque,CR_41D_CALLE_73,,,1
9763,07/23/2016 12:00:00 AM,2016,7,Sáb,07:30:00:PM,Solo daños,Choque,CR_46_CALLE_82,,,1
9764,07/23/2016 12:00:00 AM,2016,7,Sáb,08:30:00:PM,Solo daños,Choque,cl_99_cr_58,,,1
9765,07/23/2016 12:00:00 AM,2016,7,Sáb,10:00:00:AM,Solo daños,Choque,AV_CORDIALIDAD_9_61,,,1
9766,07/23/2016 12:00:00 AM,2016,7,Sáb,10:10:00:PM,Solo daños,Choque,CALLE_98_CR_51B,,,1
9767,07/23/2016 12:00:00 AM,2016,7,Sáb,11:30:00:PM,Con heridos,Choque,CALLE_90_CR_3B_46,2.0,,1
9768,07/23/2016 12:00:00 AM,2016,7,Sáb,11:40:00:AM,Solo daños,Choque,CALLE_84_CR_57,,,1
9769,07/23/2016 12:00:00 AM,2016,7,Sáb,12:10:00:PM,Solo daños,Choque,CR_15_SUR_CALLE_51B,,,1
9770,07/24/2016 12:00:00 AM,2016,7,Dom,02:50:00:PM,Solo daños,Choque,CALLE_98_CR_50,,,1
9771,07/24/2016 12:00:00 AM,2016,7,Dom,03:00:00:PM,Solo daños,Choque,CR_43_CALLE_63,,,1
9772,07/24/2016 12:00:00 AM,2016,7,Dom,04:30:00:PM,Solo daños,Choque,CR_59_CALLE_75,,,1
9773,07/24/2016 12:00:00 AM,2016,7,Dom,05:30:00:PM,Solo daños,Choque,CALLE_38_CR_41,,,1
9774,07/24/2016 12:00:00 AM,2016,7,Dom,07:20:00:PM,Solo daños,Choque,CALLE_64_CR_58,,,1
9775,07/24/2016 12:00:00 AM,2016,7,Dom,07:20:00:PM,Solo daños,Choque,CALLE_70_43_35,,,1
9776,07/24/2016 12:00:00 AM,2016,7,Dom,08:30:00:PM,Solo daños,Choque,CR_21_35_47,,,1
9777,07/24/2016 12:00:00 AM,2016,7,Dom,09:00:00:PM,Solo daños,Choque,CR_21B_27B,,,1
9778,07/24/2016 12:00:00 AM,2016,7,Dom,09:50:00:PM,Con heridos,Choque,AV_CIRCUNVALAR_CR_6_SUR,1.0,,1
9779,07/25/2016 12:00:00 AM,2016,7,Lun,03:10:00:PM,Solo daños,Choque,CR_54_CALLE_74,,,1
9780,07/25/2016 12:00:00 AM,2016,7,Lun,03:20:00:PM,Solo daños,Choque,CRA_53_CALLE_70,,,1
9781,07/25/2016 12:00:00 AM,2016,7,Lun,03:50:00:PM,Solo daños,Otro,CR_38_47_103,,,1
9782,07/25/2016 12:00:00 AM,2016,7,Lun,04:30:00:PM,Solo daños,Choque,CALLE_110_CR_26,,,1
9783,07/25/2016 12:00:00 AM,2016,7,Lun,04:30:00:PM,Solo daños,Choque,CALLE_44_CR_27,,,1
9784,07/25/2016 12:00:00 AM,2016,7,Lun,04:30:00:PM,Solo daños,Choque,CR_50_CALLE_76_Y_CALLE_75,,,1
9785,07/25/2016 12:00:00 AM,2016,7,Lun,05:15:00:PM,Solo daños,Choque,CALLE_66_CR_49,,,1
9786,07/25/2016 12:00:00 AM,2016,7,Lun,05:20:00:PM,Solo daños,Choque,CALLE_30_CR_24,,,1
9787,07/25/2016 12:00:00 AM,2016,7,Lun,06:45:00:AM,Solo daños,Choque,CALLE_81_74_56,,,1
9788,07/25/2016 12:00:00 AM,2016,7,Lun,06:50:00:PM,Solo daños,Choque,CALLE_30_CR_8,,,1
9789,07/25/2016 12:00:00 AM,2016,7,Lun,07:10:00:PM,Solo daños,Choque,CALLE_110_CR_53,,,1
9790,07/25/2016 12:00:00 AM,2016,7,Lun,07:50:00:AM,Solo daños,Choque,CR_43_CALLE_61,,,1
9791,07/25/2016 12:00:00 AM,2016,7,Lun,09:14:00:PM,Solo daños,Choque,CR_27_CALLE_50,,,1
9792,07/25/2016 12:00:00 AM,2016,7,Lun,09:50:00:AM,Solo daños,Choque,CR_6_CALLE_99,,,1
9793,07/25/2016 12:00:00 AM,2016,7,Lun,09:50:00:PM,Solo daños,Choque,CR_31_CALLE_114,,,1
9794,07/25/2016 12:00:00 AM,2016,7,Lun,10:15:00:AM,Con heridos,Choque,CALLE_30_CR_4,1.0,,1
9795,07/25/2016 12:00:00 AM,2016,7,Lun,10:30:00:AM,Solo daños,Choque,CALLE_72_CR_41B,,,1
9796,07/25/2016 12:00:00 AM,2016,7,Lun,10:30:00:PM,Solo daños,Choque,CRA_34_CALLE_64,,,1
9797,07/25/2016 12:00:00 AM,2016,7,Lun,10:40:00:AM,Solo daños,Choque,CALLE_99B_CR_6,,,1
